"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:19","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:20","... Sterblicher? ... Wer, ich? ... Ich geh ja schon!","... Sterblicher? ... Wer, ich? ... Ich geh ja schon!","","","Info_Saturas_EXIT_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:55","Moment... Wer... Wer spricht hier.","Moment... Wer... Wer spricht hier.","","","Info_XardasDemon_INTRO_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:57","DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?","DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?","","","Info_XardasDemon_INTRO_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:58","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:59","Du bist was? ... der Diener deines Herren?","Du bist was? ... der Diener deines Herren?","","","Info_XardasDemon_INTRO_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:60","Du erscheinst mir eher wie eine Kreatur der Hölle!","Du erscheinst mir eher wie eine Kreatur der Hölle!","","","Info_XardasDemon_INTRO_15_04","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:61","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:62","Ich soll schweigen?","Ich soll schweigen?","","","Info_XardasDemon_INTRO_15_05","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:74","Heißt Dein Herr und Meister zufällig Xardas?","Heißt Dein Herr und Meister zufällig Xardas?","","","Info_XardasDemon_MASTERWHO.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:87","Heißt dein Herr und Meister zufällig Xardas?","Heißt dein Herr und Meister zufällig Xardas?","","","Info_XardasDemon_MASTERWHO_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:88","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:89","Aha ... Namen sind also unwichtig ... Okay.","Aha ... Namen sind also unwichtig ... Okay.","","","Info_XardasDemon_MASTERWHO_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:90","Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.","Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.","","","Info_XardasDemon_MASTERWHO_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:102","Ich muss mit deinem Meister sprechen!","Ich muss mit deinem Meister sprechen!","","","Info_XardasDemon_MASTERHOW.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:115","Ich muss mit deinem Meister sprechen!","Ich muss mit deinem Meister sprechen!","","","Info_XardasDemon_MASTERHOW_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:116","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:117","... Ich? ... unwürdig?? ... Was für ein Test???","... Ich? ... unwürdig?? ... Was für ein Test???","","","Info_XardasDemon_MASTERHOW_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:118","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:119","... Aaahhhh ... Ich verstehe ... wer deinen Meister sprechen will, muss sich würdig erweisen!","... Aaahhhh ... Ich verstehe ... wer deinen Meister sprechen will, muss sich würdig erweisen!","","","Info_XardasDemon_MASTERHOW_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:120","... Moment, wie war das? ... Der Beweis? ... Sieg über was? ... Sieg über die Elemente?","... Moment, wie war das? ... Der Beweis? ... Sieg über was? ... Sieg über die Elemente?","","","Info_XardasDemon_MASTERHOW_15_04","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:121","... Stein? ... Eis? ... Feuer?","... Stein? ... Eis? ... Feuer?","","","Info_XardasDemon_MASTERHOW_15_05","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:138","Du sprichst in Rätseln!","Du sprichst in Rätseln!","","","Info_XardasDemon_NOHEART.description","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:155","Du sprichst in Rätseln!","Du sprichst in Rätseln!","","","Info_XardasDemon_NOHEART_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:156","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:157","... Das hast du schon mal gesagt, du wiederholst dich!","... Das hast du schon mal gesagt, du wiederholst dich!","","","Info_XardasDemon_NOHEART_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:158","... Du willst Beweise für den Sieg über die Elemente Feuer, Eis und Stein!","... Du willst Beweise für den Sieg über die Elemente Feuer, Eis und Stein!","","","Info_XardasDemon_NOHEART_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:168","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:169","... Was? ... Aha! ... Ein würdiger Beweis!","... Was? ... Aha! ... Ein würdiger Beweis!","","","Info_XardasDemon_GIVEHEART_15_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:170","... Fehlen? ... Zwei fehlen noch?","... Fehlen? ... Zwei fehlen noch?","","","Info_XardasDemon_GIVEHEART_15_02","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:175","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:176","... Die Dualität? ... Der zweite Beweis?","... Die Dualität? ... Der zweite Beweis?","","","Info_XardasDemon_GIVEHEART_15_03","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:177","... Einer bleibt noch?","... Einer bleibt noch?","","","Info_XardasDemon_GIVEHEART_15_04","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:182","","","","","DIA_BaalCadar_NoTalk_Hi_02_01","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:183","... Vollkommenheit? ... Ich bin würdig?","... Vollkommenheit? ... Ich bin würdig?","","","Info_XardasDemon_GIVEHEART_15_05","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:184","Wenn das so ist, dann wünsche ich jetzt, deinen Meister zu sprechen!","Wenn das so ist, dann wünsche ich jetzt, deinen Meister zu sprechen!","","","Info_XardasDemon_GIVEHEART_15_06","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:185","... Gegenbeweis? ... Was für einen Gegenbeweis? ... Eine Rune? ... Eine Rune für mich?","... Gegenbeweis? ... Was für einen Gegenbeweis? ... Eine Rune? ... Eine Rune für mich?","","","Info_XardasDemon_GIVEHEART_15_07","",""
"_work/Data/Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:186","Nun, dann nehme ich die Rune der Teleportation als Zeichen der Würde an mich!","Nun, dann nehme ich die Rune der Teleportation als Zeichen der Würde an mich!","","","Info_XardasDemon_GIVEHEART_15_08","",""
