"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","Das Königreich Myrtana, wiedervereint durch die Hand König Rhobars II.","Das Königreich Myrtana, wiedervereint durch die Hand König Rhobars II.","","","INTRO_PROLOG_14_00","",""
"","In den langen Jahren seiner Herrschaft war es ihm gelungen, alle Widersacher des Reiches zu bezwingen...","In den langen Jahren seiner Herrschaft war es ihm gelungen, alle Widersacher des Reiches zu bezwingen...","","","INTRO_PROLOG_14_01","",""
"","... Bis auf einen.","... Bis auf einen.","","","INTRO_PROLOG_14_02","",""
"","(ruft) Feuer!","(ruft) Feuer!","","","INTRO_PROLOG_08_03","",""
"","Aaaargh! (diverse)","Aaaargh! (diverse)","","","INTRO_PROLOG_06_04","",""
"","Aaaargh! (diverse)","Aaaargh! (diverse)","","","INTRO_PROLOG_07_05","",""
"","Der Krieg mit den Orks forderte seinen Tribut ...","Der Krieg mit den Orks forderte seinen Tribut ...","","","INTRO_PROLOG_14_06","",""
"","... und die Gefangenen des Reiches sollten ihn bezahlen.","... und die Gefangenen des Reiches sollten ihn bezahlen.","","","INTRO_PROLOG_14_07","",""
"","Der König brauchte Schwerter für seine Armeen und jeder, der sich eines auch noch so geringen Verbrechens schuldig gemacht hatte, wurde zur Arbeit in den Erzminen von Khorinis gezwungen.","Der König brauchte Schwerter für seine Armeen und jeder, der sich eines auch noch so geringen Verbrechens schuldig gemacht hatte, wurde zur Arbeit in den Erzminen von Khorinis gezwungen.","","","INTRO_PROLOG_14_08","",""
"","(gecancelt) Aus allen Teilen des Landes wurden Gefangene gebracht.","(gecancelt) Aus allen Teilen des Landes wurden Gefangene gebracht.","","","INTRO_PROLOG_14_09","",""
"","Um jede Flucht unmöglich zu machen, sandte der König die mächtigsten Magier des Reiches aus, eine magische Barriere um das gesamte Tal zu errichten.","Um jede Flucht unmöglich zu machen, sandte der König die mächtigsten Magier des Reiches aus, eine magische Barriere um das gesamte Tal zu errichten.","","","INTRO_PROLOG_14_10","",""
"","ICH war einer der Magier.","ICH war einer der Magier.","","","INTRO_PROLOG_14_11","",""
"","(gecancelt) Wir mussten all unsere Macht bündeln, um die Barriere zu erschaffen, (ungecancelt) aber etwas störte das gebrechliche Gefüge der Magie.","(gecancelt) Wir mussten all unsere Macht bündeln, um die Barriere zu erschaffen, (ungecancelt) aber etwas störte das gebrechliche Gefüge der Magie.","","","INTRO_PROLOG_14_12","",""
"","Wir waren nun selbst Gefangene der Barriere.","Wir waren nun selbst Gefangene der Barriere.","","","INTRO_PROLOG_14_13","",""
