"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:33","Du kümmerst dich um die Reisfelder, richtig?","Du kümmerst dich um die Reisfelder, richtig?","","","DIA_Ricelord_Hello.description","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:43","Du kümmerst dich um die Reisfelder, richtig?","Du kümmerst dich um die Reisfelder, richtig?","","","DIA_Ricelord_Hello_15_00","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:44","Warum? Suchst du Arbeit?","Warum? Suchst du Arbeit?","","","DIA_Ricelord_Hello_12_01","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:56","Hast du Arbeit für mich?","Hast du Arbeit für mich?","","","DIA_Ricelord_Arbeit.description","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:71","Hast du Arbeit für mich?","Hast du Arbeit für mich?","","","DIA_Ricelord_Arbeit_15_00","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:72","Geh zu Lefty. Er ist meistens hier vorne rechts neben der Scheune.","Geh zu Lefty. Er ist meistens hier vorne rechts neben der Scheune.","","","DIA_Ricelord_Arbeit_12_01","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:86","Wir könnten handeln...","Wir könnten handeln...","","","DIA_Ricelord_TRADE.description","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:99","Wir könnten handeln ...","Wir könnten handeln ...","","","DIA_Ricelord_TRADE_15_00","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:100","Was hast du denn zu bieten?","Was hast du denn zu bieten?","","","DIA_Ricelord_TRADE_12_01","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:113","Lefty schickt mich.","Lefty schickt mich.","","","DIA_Ricelord_LeftySentMe.description","",""
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:129","Lefty schickt mich.","Lefty schickt mich.","","","DIA_Ricelord_LeftySentMe_15_00","",""
